time,angle,curLapTime,damage,gear,rpm,speedX,lastLapTime,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,trackPos,steer,accel,brake
1749549434154,-0.000744518,108.228,0.0,2,942.478,45.4788,0.0,2.47106,2.55771,2.8521,3.492,4.93574,7.21013,9.52096,14.1704,28.1128,200.0,98.6986,49.3245,33.0451,24.9881,17.0799,12.0707,9.85262,8.83158,8.52895,0.550717,0.0,0.0,1.0
1749549434179,-0.000533756,108.25,0.0,2,942.478,43.7101,0.0,2.46935,2.5561,2.85048,3.49033,4.93414,7.20933,9.52188,14.1775,28.1608,200.0,98.479,49.2752,33.0257,24.9786,17.0771,12.0706,9.85338,8.83284,8.53065,0.551027,0.0,0.0,1.0
1749549434199,-0.000318225,108.272,0.0,2,942.478,41.9462,0.0,2.46774,2.55458,2.84898,3.48881,4.93277,7.20889,9.5233,14.1855,28.2114,200.0,98.2541,49.2242,33.0053,24.9685,17.0739,12.0703,9.85401,8.834,8.53226,0.551319,0.0,0.0,1.0
1749549434222,-9.88801e-05,108.294,0.0,2,942.478,40.1863,0.0,2.46623,2.55316,2.8476,3.48743,4.93162,7.20882,9.52527,14.1945,28.2649,200.0,98.0248,49.1716,32.9841,24.9579,17.0705,12.0698,9.85451,8.83504,8.53377,0.551594,0.0,0.0,1.0
1749549434241,0.000125233,108.316,0.0,2,942.478,38.4307,0.0,2.46481,2.55184,2.84632,3.4862,4.93069,7.2091,9.52775,14.2044,28.3211,200.0,97.7899,49.1172,32.962,24.9466,17.0667,12.0691,9.85488,8.83598,8.53519,0.551853,0.0,0.0,1.0
1749549434266,0.000355069,108.338,0.0,2,942.478,36.6797,0.0,2.46348,2.55063,2.84517,3.48513,4.92999,7.20977,9.53078,14.2152,28.3803,200.0,97.5496,49.0611,32.9389,24.9348,17.0625,12.0682,9.8551,8.83681,8.53652,0.552094,0.0,0.0,1.0
1749549434285,0.000588719,108.36,0.0,2,942.478,34.9326,0.0,2.46225,2.54951,2.84413,3.4842,4.92953,7.2108,9.53435,14.227,28.4426,200.0,97.3045,49.0032,32.915,24.9224,17.0581,12.0671,9.85519,8.83754,8.53775,0.552318,0.0,0.0,1.0
1749549434308,0.000827138,108.382,0.0,2,942.478,33.1891,0.0,2.46111,2.54849,2.8432,3.48342,4.92928,7.2122,9.53845,14.2398,28.5076,200.0,97.0547,48.9438,32.8902,24.9094,17.0533,12.0658,9.85516,8.83815,8.53889,0.552526,0.0,0.0,1.0
1749549434329,0.00107032,108.404,0.0,2,942.478,31.4497,0.0,2.46006,2.54757,2.84239,3.48278,4.92926,7.21396,9.54307,14.2535,28.5757,200.0,96.8007,48.8829,32.8645,24.8959,17.0483,12.0644,9.85499,8.83867,8.53994,0.552716,0.0,0.0,1.0
1749549434350,0.0013178,108.426,0.0,2,942.478,29.7136,0.0,2.45911,2.54676,2.8417,3.48229,4.92947,7.21608,9.54823,14.2681,28.6466,200.0,96.5417,48.8202,32.838,24.8818,17.0429,12.0628,9.85468,8.83907,8.5409,0.55289,0.0,0.0,1.0
1749549434376,0.00156862,108.448,0.0,2,942.478,27.981,0.0,2.45825,2.54604,2.84111,3.48195,4.92989,7.21855,9.55387,14.2836,28.7202,200.0,96.2796,48.7564,32.8108,24.8673,17.0372,12.061,9.85426,8.83937,8.54177,0.553046,0.0,0.0,1.0
1749549434395,0.00182277,108.47,0.0,2,942.478,26.2512,0.0,2.45748,2.54541,2.84064,3.48175,4.93052,7.22135,9.56,14.2999,28.7964,200.0,96.0138,48.6911,32.7828,24.8522,17.0313,12.059,9.8537,8.83957,8.54254,0.553186,0.0,0.0,1.0
1749549434419,0.00208027,108.492,0.0,2,942.478,24.5244,0.0,2.4568,2.54489,2.84028,3.48168,4.93137,7.22449,9.56661,14.317,28.8751,200.0,95.7459,48.6248,32.7542,24.8368,17.0251,12.0569,9.85303,8.83967,8.54322,0.55331,0.0,0.0,1.0
1749549434444,0.00233967,108.514,0.0,2,942.478,22.8004,0.0,2.45622,2.54446,2.84003,3.48176,4.93242,7.22796,9.57369,14.335,28.9563,200.0,95.476,48.5576,32.725,24.8209,17.0187,12.0546,9.85224,8.83966,8.54381,0.553416,0.0,0.0,1.0
1749549434462,0.00259906,108.536,0.0,2,942.478,21.0786,0.0,2.45573,2.54413,2.83989,3.48197,4.93366,7.2317,9.58113,14.3535,29.039,200.0,95.2061,48.4899,32.6955,24.8047,17.012,12.0522,9.85134,8.83957,8.54431,0.553506,0.0,0.0,1.0
1749549434484,0.00285894,108.558,0.0,2,942.478,19.359,0.0,2.45502,2.54357,2.8395,3.48188,4.93447,7.23482,9.58776,14.3709,29.1198,200.0,94.9408,48.4237,32.6669,24.7893,17.0058,12.05,9.85069,8.83969,8.54503,0.553635,0.0,0.0,1.0
1749549434507,0.00311786,108.58,0.0,2,942.478,17.6417,0.0,2.45404,2.54273,2.83879,3.48139,4.93473,7.23712,9.59331,14.3866,29.1975,200.0,94.6798,48.3593,32.6394,24.7746,17.0002,12.0483,9.85035,8.8401,8.54602,0.553813,0.0,0.0,1.0
1749549434530,0.0033744,108.602,0.0,2,942.478,15.926,0.0,2.45315,2.54199,2.83818,3.48102,4.93514,7.23964,9.59911,14.4027,29.2757,200.0,94.423,48.2955,32.612,24.76,16.9945,12.0465,9.84994,8.84042,8.54691,0.553975,0.0,0.0,1.0
1749549434551,0.00362522,108.624,0.0,2,942.478,14.212,0.0,2.45235,2.54133,2.83767,3.48077,4.9357,7.24234,9.60512,14.419,29.3539,200.0,94.1714,48.2326,32.5849,24.7454,16.9888,12.0446,9.84944,8.84066,8.54772,0.554121,0.0,0.0,1.0
1749549434573,0.00387031,108.646,0.0,2,942.478,12.4997,0.0,2.45165,2.54077,2.83726,3.48062,4.93638,7.24517,9.61125,14.4353,29.4313,200.0,93.9272,48.1711,32.5583,24.731,16.983,12.0427,9.84888,8.84082,8.54844,0.55425,0.0,0.0,1.0
1749549434597,0.00410492,108.668,0.0,2,942.478,10.7886,0.0,2.45103,2.54029,2.83693,3.48057,4.93716,7.24807,9.61738,14.4513,29.5067,200.0,93.6934,48.112,32.5326,24.717,16.9774,12.0408,9.84827,8.84092,8.54906,0.554362,0.0,0.0,1.0
1749549434616,0.00432712,108.69,0.0,2,942.478,9.07883,0.0,2.45051,2.5399,2.83669,3.4806,4.93802,7.25101,9.62344,14.4669,29.5793,200.0,93.4725,48.0558,32.5081,24.7036,16.972,12.0389,9.84762,8.84094,8.54959,0.554457,0.0,0.0,1.0
1749549434640,0.00453216,108.712,0.0,2,942.478,7.36978,0.0,2.45008,2.53959,2.83653,3.48071,4.93892,7.25387,9.62924,14.4817,29.6473,200.0,93.2691,48.0039,32.4853,24.6912,16.9669,12.037,9.84697,8.84091,8.55004,0.554536,0.0,0.0,1.0
1749549434659,0.00471622,108.734,0.0,2,942.478,5.66191,0.0,2.44974,2.53936,2.83643,3.48086,4.93982,7.25657,9.63462,14.4951,29.7089,200.0,93.0867,47.957,32.4647,24.6799,16.9622,12.0353,9.84633,8.84084,8.55039,0.554599,0.0,0.0,1.0
1749549434684,0.00487262,108.756,0.0,2,942.478,3.95427,0.0,2.44949,2.53921,2.8364,3.48106,4.94067,7.25899,9.63936,14.5069,29.7621,200.0,92.9318,47.9171,32.4471,24.6702,16.9582,12.0338,9.84574,8.84074,8.55064,0.554644,0.0,0.0,1.0
1749549434706,0.00499279,108.778,0.0,2,942.478,2.24743,0.0,2.44933,2.53913,2.83641,3.48125,4.94138,7.26094,9.64314,14.5161,29.8035,200.0,92.8129,47.8862,32.4335,24.6626,16.955,12.0326,9.84525,8.84062,8.55081,0.554674,0.0,0.0,1.0
1749549434725,0.00506241,108.8,0.0,2,942.478,0.540721,0.0,2.44926,2.5391,2.83645,3.4814,4.94184,7.26216,9.64543,14.5216,29.828,200.0,92.7434,47.8682,32.4254,24.6581,16.9531,12.0319,9.84493,8.84054,8.55089,0.554686,0.0,0.0,1.0
1749549434750,0.00506813,108.822,0.0,2,942.478,0.0753883,0.0,2.44925,2.5391,2.83645,3.48141,4.94189,7.26226,9.64563,14.5221,29.8301,200.0,92.7377,47.8667,32.4247,24.6577,16.9529,12.0318,9.8449,8.84052,8.55089,0.554687,0.0,0.0,1.0
1749549434769,0.00506097,108.844,0.0,2,942.478,0.0710919,0.0,2.44925,2.5391,2.83644,3.48139,4.94183,7.26212,9.64537,14.5215,29.8275,200.0,92.7454,47.8687,32.4256,24.6583,16.9532,12.0319,9.84495,8.84054,8.55089,0.554687,0.0,0.0,1.0
1749549434793,0.00489074,108.866,0.0,2,942.478,0.0254955,0.0,2.44925,2.53898,2.83616,3.48079,4.94035,7.25866,9.63911,14.507,29.7658,200.0,92.9162,47.9136,32.4458,24.6696,16.9581,12.0339,9.8459,8.84094,8.55088,0.554687,0.0,0.0,1.0
1749549434814,0.00444538,108.888,0.0,2,942.478,0.00284441,0.0,2.44925,2.53867,2.83542,3.47922,4.9365,7.24965,9.62279,14.4694,29.6061,200.0,93.3661,48.0315,32.4988,24.6994,16.9711,12.0392,9.84841,8.84197,8.55086,0.554687,0.0,0.0,1.0
1749549434838,0.00400335,108.91,0.0,2,942.478,0.000876784,0.0,2.44924,2.53837,2.83469,3.47767,4.93269,7.24075,9.60668,14.4323,29.4495,200.0,93.8171,48.1492,32.5516,24.729,16.9839,12.0445,9.8509,8.843,8.55085,0.554687,0.0,0.0,1.0
1749549434859,0.00340635,108.932,0.0,2,942.478,0.000717589,0.0,2.44924,2.53795,2.83371,3.47558,4.92755,7.22874,9.58498,14.3824,29.2403,200.0,94.433,48.309,32.6231,24.7691,17.0014,12.0516,9.85426,8.8444,8.55083,0.554687,0.0,0.0,1.0
1749549434880,0.00280887,108.954,0.0,2,942.478,0.0006518,0.0,2.44923,2.53754,2.83272,3.47349,4.92241,7.21677,9.56336,14.3329,29.034,200.0,95.0572,48.4699,32.695,24.8094,17.0188,12.0588,9.85764,8.84579,8.55081,0.554687,0.0,0.0,1.0
1749549434903,0.00236684,108.976,0.0,2,942.478,0.000539676,0.0,2.44923,2.53724,2.832,3.47195,4.91862,7.20794,9.54743,14.2965,28.8831,200.0,95.5252,48.5899,32.7485,24.8393,17.0318,12.0641,9.86014,8.84683,8.5508,0.554687,0.0,0.0,1.0
1749549434923,0.00192482,108.998,0.0,2,942.478,0.000493167,0.0,2.44923,2.53693,2.83127,3.47041,4.91484,7.19912,9.53154,14.2602,28.7337,200.0,95.9973,48.7103,32.8021,24.8693,17.0448,12.0694,9.86265,8.84787,8.55079,0.554687,0.0,0.0,1.0
1749549434946,0.00132782,109.02,0.0,2,942.478,0.00059324,0.0,2.44922,2.53653,2.83029,3.46833,4.90974,7.18727,9.51019,14.2115,28.5346,200.0,96.6425,48.874,32.8748,24.91,17.0623,12.0766,9.86603,8.84928,8.55079,0.554687,0.0,0.0,1.0
1749549434977,0.000730817,109.042,0.0,2,942.478,0.000410303,0.0,2.44922,2.53612,2.82931,3.46626,4.90465,7.17545,9.48894,14.1632,28.3383,200.0,97.2965,49.0387,32.9478,24.9507,17.0799,12.0838,9.86943,8.85069,8.55078,0.554687,0.0,0.0,1.0
1749549434990,0.000286404,109.064,0.0,2,942.478,0.00038002,0.0,2.44922,2.53582,2.82859,3.46472,4.90088,7.16669,9.4732,14.1275,28.194,200.0,97.7891,49.1621,33.0024,24.9812,17.0931,12.0892,9.87196,8.85174,8.55078,0.554687,0.0,0.0,1.0
1749549435014,-0.000158008,109.086,0.0,2,942.478,0.000417752,0.0,2.44922,2.53551,2.82786,3.46318,4.89711,7.15794,9.45749,14.0919,28.051,200.0,98.2867,49.2861,33.0572,25.0117,17.1062,12.0945,9.87449,8.85279,8.55078,0.554687,0.0,0.0,1.0
1749549435036,-0.000756915,109.108,0.0,2,942.478,0.000371005,0.0,2.44922,2.53511,2.82688,3.46111,4.89203,7.14619,9.43642,14.0442,27.8607,200.0,98.9654,49.4543,33.1313,25.0529,17.124,12.1018,9.87791,8.85421,8.55078,0.554687,0.0,0.0,1.0
1749549435056,-0.00135582,109.13,0.0,2,942.478,0.000324247,0.0,2.44922,2.5347,2.82591,3.45904,4.88697,7.13448,9.41544,13.9969,27.6729,200.0,99.6536,49.6236,33.2057,25.0943,17.1418,12.1091,9.88133,8.85564,8.55079,0.554687,0.0,0.0,1.0
1749549435084,-0.00180119,109.152,0.0,2,942.478,0.000348713,0.0,2.44923,2.5344,2.82519,3.4575,4.88322,7.1258,9.3999,13.9619,27.5349,200.0,100.171,49.7501,33.2613,25.1252,17.1551,12.1145,9.88388,8.8567,8.55079,0.554687,0.0,0.0,1.0
1749549435101,-0.0022456,109.174,0.0,2,942.478,0.000428943,0.0,2.44923,2.5341,2.82446,3.45597,4.87948,7.11716,9.38445,13.9272,27.3985,200.0,100.693,49.8772,33.3169,25.156,17.1684,12.1199,9.88643,8.85777,8.5508,0.554687,0.0,0.0,1.0
1749549435127,-0.00284403,109.196,0.0,2,942.478,0.000421626,0.0,2.44923,2.5337,2.82349,3.45392,4.87445,7.10556,9.36372,13.8807,27.217,200.0,101.406,50.0494,33.3922,25.1978,17.1863,12.1272,9.88986,8.8592,8.55081,0.554687,0.0,0.0,1.0
1749549435146,-0.00344342,109.218,0.0,2,942.478,0.000349374,0.0,2.44924,2.5333,2.82252,3.45186,4.86943,7.09398,9.34306,13.8344,27.0377,200.0,102.129,50.223,33.468,25.2397,17.2043,12.1345,9.89332,8.86064,8.55083,0.554687,0.0,0.0,1.0
1749549435170,-0.00388783,109.24,0.0,2,942.478,0.000303795,0.0,2.44924,2.533,2.82181,3.45034,4.86572,7.08542,9.3278,13.8003,26.9062,200.0,102.673,50.3526,33.5243,25.2709,17.2176,12.1399,9.89587,8.86171,8.55084,0.554687,0.0,0.0,0.0
1749549435190,-0.00433224,109.262,0.0,2,942.478,0.000298369,0.0,2.44925,2.53271,2.82109,3.44882,4.86201,7.07688,9.31259,13.7664,26.7761,200.0,103.221,50.4828,33.5809,25.3022,17.231,12.1454,9.89844,8.86279,8.55086,0.554687,0.0,0.0,0.0
1749549435210,-0.00493162,109.284,0.0,2,942.478,0.000303298,0.0,2.44925,2.53231,2.82012,3.44677,4.85702,7.0654,9.29216,13.7209,26.6025,200.0,103.971,50.6595,33.6576,25.3445,17.2491,12.1527,9.9019,8.86424,8.55088,0.554687,0.0,0.0,0.0
1749549435235,-0.0055291,109.306,0.0,2,942.478,0.000273726,0.0,2.44926,2.53191,2.81916,3.44473,4.85205,7.054,9.27189,13.6759,26.4317,200.0,104.729,50.8368,33.7343,25.3868,17.2672,12.16,9.90536,8.86569,8.55091,0.554687,0.0,0.0,0.0
1749549435254,-0.00597256,109.328,0.0,2,942.478,0.000274168,0.0,2.44927,2.53162,2.81845,3.44322,4.84838,7.04556,9.2569,13.6427,26.3063,200.0,105.299,50.9692,33.7914,25.4183,17.2806,12.1655,9.90793,8.86676,8.55093,0.554687,0.0,0.0,0.0
1749549435274,-0.00641506,109.35,0.0,2,942.478,0.00030016,0.0,2.44927,2.53132,2.81774,3.44172,4.84472,7.03716,9.242,13.6097,26.1824,200.0,105.875,51.1022,33.8487,25.4499,17.2941,12.171,9.9105,8.86784,8.55095,0.554687,0.0,0.0,0.0
1749549435298,-0.0070135,109.372,0.0,2,942.478,0.000320351,0.0,2.44928,2.53093,2.81678,3.43969,4.83977,7.02584,9.22192,13.5653,26.0167,200.0,106.662,51.283,33.9265,25.4927,17.3123,12.1783,9.91397,8.8693,8.55099,0.554687,0.0,0.0,0.0
1749549435319,-0.00761288,109.394,0.0,2,942.478,0.000308041,0.0,2.44929,2.53053,2.81582,3.43765,4.83484,7.01454,9.2019,13.5211,25.8529,200.0,107.463,51.4655,34.0048,25.5357,17.3306,12.1857,9.91747,8.87077,8.55103,0.554687,0.0,0.0,0.0
1749549435342,-0.00745552,109.416,0.0,2,942.478,0.000366231,0.0,2.44929,2.53064,2.81608,3.43819,4.83613,7.0175,9.20714,13.5327,25.8957,200.0,107.252,51.4174,33.9842,25.5243,17.3258,12.1838,9.91655,8.87038,8.55101,0.554687,0.0,0.0,0.0
1749549435365,-0.00730007,109.438,0.0,2,942.478,0.000345044,0.0,2.44929,2.53074,2.81632,3.43871,4.83741,7.02042,9.21232,13.5441,25.938,200.0,107.044,51.3701,33.9639,25.5132,17.321,12.1819,9.91564,8.87,8.55101,0.554687,0.0,1.0,0.0
1749549435389,-0.00725144,109.46,0.0,2,942.478,0.000332245,0.0,2.44929,2.53077,2.8164,3.43888,4.83781,7.02134,9.21394,13.5477,25.9513,200.0,106.979,51.3553,33.9575,25.5097,17.3195,12.1813,9.91536,8.86988,8.551,0.554687,0.0,1.0,0.0
1749549435408,-0.00721234,109.482,0.0,2,942.478,0.00015371,0.0,2.44929,2.5308,2.81646,3.43901,4.83813,7.02209,9.21527,13.5506,25.9621,200.0,106.926,51.3433,33.9524,25.5069,17.3183,12.1808,9.91513,8.86979,8.551,0.554687,0.0,1.0,0.0
1749549435432,-0.0070855,109.504,0.0,2,942.478,9.78324e-05,0.0,2.44928,2.53088,2.81667,3.43944,4.83918,7.02448,9.21951,13.56,25.9969,200.0,106.758,51.3049,33.9359,25.4978,17.3145,12.1792,9.91439,8.86948,8.55099,0.554687,0.0,1.0,0.0
1749549435451,-0.00696247,109.526,0.0,2,942.478,4.68912e-05,0.0,2.44928,2.53096,2.81686,3.43986,4.84019,7.0268,9.22363,13.5691,26.0308,200.0,106.595,51.2676,33.9199,25.489,17.3107,12.1777,9.91368,8.86918,8.55098,0.554687,0.0,1.0,0.0
1749549435474,-0.00693672,109.548,0.0,2,942.478,4.85662e-06,0.0,2.44928,2.53098,2.8169,3.43994,4.8404,7.02728,9.22447,13.5709,26.0377,200.0,106.561,51.2598,33.9165,25.4872,17.3099,12.1774,9.91353,8.86911,8.55098,0.554687,0.0,1.0,0.0
1749549435501,-0.00691574,109.57,0.0,2,942.478,-6.79393e-05,0.0,2.44928,2.53099,2.81694,3.44002,4.84058,7.02769,9.22519,13.5725,26.0436,200.0,106.533,51.2534,33.9138,25.4857,17.3093,12.1771,9.91341,8.86906,8.55098,0.554687,0.0,1.0,0.0
1749549435519,-0.00680369,109.592,0.0,2,942.478,-9.97842e-05,0.0,2.44928,2.53107,2.81712,3.4404,4.8415,7.02981,9.22895,13.5808,26.0746,200.0,106.385,51.2195,33.8992,25.4776,17.3059,12.1757,9.91275,8.86879,8.55098,0.554687,0.0,1.0,0.0
1749549435542,-0.00685614,109.614,0.0,2,942.478,0.199016,0.0,2.44946,2.53121,2.81724,3.44047,4.84142,7.02932,9.22785,13.5779,26.062,200.0,106.452,51.2343,33.9053,25.4809,17.3071,12.1761,9.91285,8.86874,8.5508,0.554655,0.0,1.0,0.0
1749549435565,-0.00694531,109.636,0.0,2,942.478,0.439342,0.0,2.4495,2.5312,2.81715,3.44023,4.84077,7.02775,9.22502,13.5715,26.0377,200.0,106.569,51.261,33.9168,25.4871,17.3098,12.1772,9.91332,8.86891,8.55076,0.554647,0.0,1.0,0.0
1749549435585,-0.00700539,109.658,0.0,2,942.478,0.712793,0.0,2.44947,2.53113,2.81701,3.43997,4.84021,7.02652,9.22288,13.5669,26.0208,200.0,106.649,51.2794,33.9247,25.4915,17.3117,12.178,9.91371,8.86909,8.5508,0.554653,0.0,1.0,0.0
1749549435609,-0.00704163,109.68,0.0,2,942.478,0.929703,0.0,2.44943,2.53106,2.8169,3.43979,4.83983,7.02572,9.22151,13.564,26.0104,200.0,106.698,51.2907,33.9296,25.4942,17.3128,12.1785,9.91397,8.86922,8.55084,0.55466,0.0,1.0,0.0
1749549435627,-0.007034,109.702,0.0,2,942.478,1.16231,0.0,2.44937,2.53101,2.81685,3.43974,4.83978,7.0257,9.22156,13.5642,26.0119,200.0,106.688,51.2887,33.9288,25.4939,17.3127,12.1785,9.91399,8.86926,8.5509,0.55467,0.0,1.0,0.0
1749549435651,-0.00714796,109.724,0.0,2,942.478,1.45552,0.0,2.44931,2.53086,2.81659,3.43926,4.83871,7.02336,9.2175,13.5555,25.98,200.0,106.841,51.3237,33.944,25.5022,17.3163,12.18,9.91473,8.86961,8.55097,0.554683,0.0,1.0,0.0
1749549435672,-0.007281,109.746,0.0,2,942.478,1.63716,0.0,2.44923,2.53069,2.81628,3.43869,4.83745,7.02061,9.21274,13.5452,25.9427,200.0,107.019,51.3646,33.9616,25.512,17.3206,12.1817,9.9156,8.87002,8.55107,0.554698,0.0,1.0,0.0
1749549435697,-0.00724762,109.768,0.0,2,942.478,1.90928,0.0,2.44913,2.53061,2.81623,3.43867,4.83753,7.02097,9.2135,13.5471,25.9508,200.0,106.975,51.3549,33.9576,25.5099,17.3197,12.1814,9.91552,8.87004,8.55116,0.554715,0.0,1.0,0.0
1749549435716,-0.0071246,109.79,0.0,2,942.478,2.12738,0.0,2.44902,2.53058,2.8163,3.43893,4.83832,7.02296,9.21718,13.5556,25.9832,200.0,106.813,51.3183,33.9421,25.5014,17.3162,12.1801,9.91493,8.86985,8.55126,0.554736,0.0,1.0,0.0
1749549435739,-0.00712841,109.812,0.0,2,942.478,2.37344,0.0,2.44889,2.53045,2.81615,3.43875,4.83805,7.02255,9.2166,13.5546,25.981,200.0,106.819,51.3201,33.943,25.502,17.3166,12.1803,9.9151,8.86999,8.55139,0.554758,0.0,1.0,0.0
1749549435763,-0.00704735,109.834,0.0,2,942.478,2.63571,0.0,2.44876,2.53036,2.81613,3.43883,4.83846,7.02369,9.2188,13.5598,26.0017,200.0,106.714,51.2965,33.933,25.4966,17.3144,12.1795,9.91478,8.86993,8.55151,0.554782,0.0,1.0,0.0
1749549435787,-0.00704544,109.856,0.0,2,942.478,2.90969,0.0,2.44861,2.53021,2.81596,3.43863,4.83818,7.02331,9.21832,13.5592,26.0008,200.0,106.712,51.2966,33.9333,25.4969,17.3146,12.1797,9.91494,8.87008,8.55166,0.554809,0.0,1.0,0.0
1749549435804,-0.00700348,109.878,0.0,2,942.478,3.09714,0.0,2.44847,2.5301,2.81587,3.43858,4.83825,7.0237,9.2192,13.5615,26.0109,200.0,106.658,51.2847,33.9284,25.4943,17.3136,12.1794,9.91486,8.87012,8.5518,0.554834,0.0,1.0,0.0
1749549435828,-0.00704449,109.9,0.0,2,942.478,3.35871,0.0,2.4483,2.52989,2.8156,3.4382,4.83757,7.02243,9.21717,13.5575,25.9977,200.0,106.716,51.2983,33.9345,25.4978,17.3152,12.1801,9.9153,8.8704,8.55197,0.554866,0.0,1.0,0.0
1749549435851,-0.00708073,109.922,0.0,2,942.478,3.5624,0.0,2.44811,2.52968,2.81533,3.43781,4.83691,7.02122,9.21527,13.5538,25.9858,200.0,106.766,51.3104,33.9399,25.501,17.3167,12.1808,9.91572,8.87068,8.55216,0.554899,0.0,1.0,0.0
1749549435871,-0.00705021,109.944,0.0,2,942.478,3.82006,0.0,2.44792,2.52949,2.81515,3.43764,4.83677,7.02122,9.21554,13.555,25.9921,200.0,106.728,51.3024,33.9367,25.4994,17.3162,12.1807,9.91578,8.87081,8.55236,0.554935,0.0,1.0,0.0
1749549435891,-0.0070216,109.966,0.0,2,942.478,4.07713,0.0,2.4477,2.52929,2.81495,3.43744,4.83659,7.02116,9.2157,13.5559,25.9977,200.0,106.693,51.295,33.9338,25.4979,17.3157,12.1807,9.91585,8.87096,8.55257,0.554974,0.0,1.0,0.0
1749549435915,-0.00705307,109.988,0.0,2,942.478,4.34327,0.0,2.44748,2.52904,2.81464,3.43702,4.83588,7.01992,9.2138,13.5524,25.9867,200.0,106.737,51.3059,33.9388,25.5009,17.3171,12.1814,9.9163,8.87127,8.55279,0.555015,0.0,1.0,0.0
1749549435938,-0.00709122,110.01,0.0,2,942.478,4.56829,0.0,2.44724,2.52877,2.81431,3.43656,4.8351,7.01852,9.21164,13.5482,25.9737,200.0,106.791,51.3189,33.9447,25.5043,17.3188,12.1822,9.91679,8.87161,8.55303,0.555058,0.0,1.0,0.0
1749549435958,-0.00706261,110.032,0.0,2,942.478,4.77479,0.0,2.44699,2.52853,2.81407,3.4363,4.83484,7.01834,9.21165,13.549,25.9789,200.0,106.755,51.3115,33.9419,25.503,17.3184,12.1822,9.91692,8.8718,8.55328,0.555103,0.0,1.0,0.0
1749549435979,-0.00704258,110.054,0.0,2,942.478,5.01262,0.0,2.44673,2.52827,2.8138,3.436,4.83449,7.01796,9.21133,13.549,25.9816,200.0,106.732,51.307,33.9404,25.5023,17.3183,12.1823,9.9171,8.87202,8.55354,0.555151,0.0,1.0,0.0
1749549436003,-0.00709551,110.076,0.0,2,942.478,5.2702,0.0,2.44645,2.52795,2.8134,3.43543,4.83351,7.01618,9.20852,13.5436,25.9641,200.0,106.806,51.3249,33.9484,25.507,17.3205,12.1834,9.91773,8.87244,8.55382,0.555201,0.0,1.0,0.0
1749549436025,-0.00714749,110.098,0.0,2,942.478,5.53052,0.0,2.44617,2.52762,2.81298,3.43485,4.83251,7.01436,9.2057,13.5381,25.9468,200.0,106.879,51.3423,33.9563,25.5115,17.3227,12.1844,9.91837,8.87286,8.55412,0.555254,0.0,1.0,0.0
1749549436048,-0.00711983,110.12,0.0,2,942.478,5.79141,0.0,2.44586,2.52732,2.81268,3.43452,4.83213,7.01401,9.20547,13.5385,25.9511,200.0,106.846,51.3358,33.954,25.5105,17.3225,12.1845,9.91856,8.87311,8.55441,0.555309,0.0,1.0,0.0
1749549436068,-0.00709456,110.142,0.0,2,942.478,6.01839,0.0,2.44555,2.52702,2.81236,3.43417,4.83173,7.0136,9.20515,13.5386,25.9548,200.0,106.817,51.33,33.9519,25.5096,17.3223,12.1847,9.91878,8.87337,8.55473,0.555366,0.0,1.0,0.0
1749549436092,-0.00713318,110.164,0.0,2,942.478,6.22676,0.0,2.44522,2.52665,2.81192,3.43357,4.83076,7.01193,9.20262,13.534,25.9407,200.0,106.872,51.3437,33.9582,25.5133,17.3242,12.1856,9.91938,8.87381,8.55506,0.555425,0.0,1.0,0.0
1749549436114,-0.00716179,110.186,0.0,2,942.478,6.46467,0.0,2.44488,2.52628,2.81148,3.433,4.82985,7.01041,9.20037,13.5299,25.9292,200.0,106.914,51.3545,33.9633,25.5164,17.3257,12.1864,9.91994,8.87423,8.5554,0.555487,0.0,1.0,0.0
1749549436136,-0.00711745,110.208,0.0,2,942.478,6.71741,0.0,2.44453,2.52594,2.81115,3.43265,4.82952,7.01023,9.20054,13.5313,25.9377,200.0,106.86,51.3431,33.9589,25.5143,17.3251,12.1864,9.92009,8.87449,8.55575,0.555552,0.0,1.0,0.0
1749549436155,-0.00707405,110.23,0.0,2,942.478,6.97296,0.0,2.44416,2.52559,2.81079,3.43229,4.82915,7.01,9.20061,13.5324,25.9457,200.0,106.807,51.3322,33.9547,25.5123,17.3245,12.1864,9.92027,8.87476,8.55611,0.555618,0.0,1.0,0.0
1749549436180,-0.00711888,110.252,0.0,2,942.478,7.20434,0.0,2.44378,2.52517,2.81029,3.4316,4.82803,7.00807,9.19768,13.527,25.9294,200.0,106.871,51.348,33.9621,25.5166,17.3266,12.1875,9.92097,8.87527,8.5565,0.555687,0.0,1.0,0.0
1749549436201,-0.00712746,110.274,0.0,2,942.478,7.4667,0.0,2.44339,2.52476,2.80982,3.43102,4.82719,7.00679,9.19593,13.5243,25.9229,200.0,106.887,51.3528,33.9647,25.5184,17.3277,12.1881,9.92147,8.87569,8.55689,0.555758,0.0,1.0,0.0
1749549436221,-0.00710171,110.296,0.0,2,942.478,7.69063,0.0,2.44299,2.52436,2.8094,3.43054,4.8266,7.00611,9.19526,13.5239,25.9256,200.0,106.857,51.3475,33.9629,25.5177,17.3277,12.1884,9.92179,8.87605,8.55729,0.555832,0.0,1.0,0.0
